clean_cooktop_name,brand,cooktop_type,cooktop_reviews,cooktop_price
"Starlux 4 In 1 Table Top Gas Burner, Manual Ignition Cooktop Gas Stove 4 Burners, Built-in Stainless Steel Gas Hob, NGLPG Dual Fuel Gas Stovetop with Thermocouple Protection for Apartments, Indoor",Starlux,gas,0,5100
Single burner gas stove Cooker Rashnik Table Top Single Gas Cooker With Auto Ignition,rashnik,gas,0,1925
"Eurochef double coil electric cooker Portable Double spiral hot plate
Powerful for faster heating
Spiral burner spreads heat",eurochef,electric,0,2100
kitchen Rashnik RN-1511 Glass Table Top Double Burner Gas Stove,rashnik,gas,0,3600
Sathiya High Quality Glass Top Double Burner Gas Stove  Cooker,Unknown,gas,0,9600
kitchen AILYONS Two Burner,ailyons,Unknown,0,7198
Portable Electric Cooker  Single Sprial Hotplate,Unknown,electric,0,1790
SPECIAL OFFERS DONT BE LEFT OUT KSH 3658. Generic 2 burner glass table eurochef top,generic,Unknown,0,3658
Amaze Two Burner Glass Cooker  13kg Regulator  Hosepipe,amaze,Unknown,0,5400
kitchen  Glass Table Top Double Burner Gas Stove  Pipe  Regulator,Unknown,gas,0,3799
4-Gas Burners Free Standing Cooker-Automatic Storage Shelves,Unknown,gas,0,13000
Modern Electric Hotplate,Unknown,electric,0,1249
Single Spiral Electric Hotplate -Cookerburner Free Gift Measuring cups,Unknown,electric,0,1300
Generic Table Top 3 GAS Burner PLUS 1 Electric HOTPLATE,generic,gas,0,6988
Jiko okoa large size,jiko okoa,Unknown,0,5897
AILYONS Glass Table Top Double Burner Gas Cooker,ailyons,gas,0,3778
Electric Coil- Rashnik- Double coil- Kitchen use appliance,rashnik,electric,0,2399
double burner table top gas cooker,Unknown,gas,0,3399
silver crest Single Burner Induction Cooker,silver crest,Unknown,0,4800
Sokany Hot Plate Electric Cooking Tool Induction Cooker,sokany,electric,0,5000
Rashnik Double Solid Hot Plate Portable double spiral hot plate Powerful for faster heating Spiral burner spreads heat Adjustable temperature control Power ready on light Easy to clean,rashnik,Unknown,0,2773
"Rashnik Electric Double Spiral Coil 2-Burner, Table Top its  portable , energy efficient  and very affordable Heavy duty cast iron heating plate Power indicator Light Adjustable temperature control",rashnik,electric,0,2773
"Gas Stove, Single Burner, Non Stick - Black..",Unknown,gas,0,1988
"2 burner mettalic  eurochef Auto ignition,no battery needed for easy usage. Metal dark powder color. toughened Metal body for durability.",eurochef,Unknown,0,2480
2 Burner Glass Top Rashnik,rashnik,Unknown,0,4700
Roch 3 burner glass cooker This Roch Triple gas burner reduces your cooking time,roch,gas,0,3900
Ramtons RG518- 2 Burner Gas Cooker- Stainless Steel- Silver,ramtons,gas,0,5999
Fashion Double Hot Plate,Unknown,Unknown,0,3199
Sokany Single Plate Halogen Induction Electric Cooker kitchen appliances Body material aluminum Color wood grain Electronic control Overall dimensions 360x280x61 mm Voltage 220501 Weight 2.6 kg,sokany,electric,0,9000
Modern Double Electric Hotplate,Unknown,electric,0,2800
Eurochef Electric Cooker Single Coil Hot Plate Electric One Burner,eurochef,electric,0,1180
Generic Quality Yet Very Affordable Stainless Steel Double Burner Gas Stove on offer BEST PRICES ONLY KSH 2714,generic,gas,0,2714
AILYONS 2 Burner Glass Top  Infrared Double Burner,ailyons,Unknown,0,3250
"Eurochef 2 Burners Metallic Table Top Gas Cooker,EC-G002b2 large burner Auto ignition,no battery needed for easy usage. Metal dark powder color toughened Metal body for durability Heavy burners",eurochef,gas,0,2645
Nunix Top glass infrared 2 gas burner,nunix,gas,0,4370
Auto Ignition Ipcone glass 2 burner cooker,ipcone,Unknown,0,3160
Aluminum table top kitchen double burner,Unknown,Unknown,0,3949
Infrared table top gas saver kitchen double burner,Unknown,gas,0,4920
Metallic table top double burner gas cooker,Unknown,gas,0,3788
kitchen Nunix 2 burner,nunix,Unknown,0,2499
"Tianlong Gas Burner And Valve kitchen accessories grills burnersMatchstick ignition No batteries required Stainless steel body, easy to clean Takes up only a minimum kitchen space Stainless steel gas",Unknown,gas,0,477
Single Electric Coil  Lyons Dry Iron Box,Lyons,electric,0,1799
Generic Electric Single Burner Hot Plate,generic,electric,0,999
Generic Portable Electric Hot Plate  NonStick Pan  NonStick Spoons,generic,electric,0,1849
Single spiral hot plate  free kettle,Unknown,Unknown,0,1799
"2 Burner Gas Stove,Stainless Steel Silver FREE Gas Regulator, Gas Pipe And Four Non Stick Spoons",Unknown,gas,0,2899
Table Top Gas Cooker Stainless Steel With Gas Pipe And Gas Regulator,Unknown,gas,0,2699
Table Top Gas Cooker  FREE Pipe  6kg Regulator  Tightener,Unknown,gas,0,3999
Family Home Single Coiled Burner - Electric Hot Plate,Unknown,electric,0,1200
kitchen Nunix Stainless Steel 2 Burner,nunix,Unknown,0,2199
"3 burner stainless cookerWhirlwind burnersAuto ignitionTop quality assurance
Low pressure
Stainless steel body
",Unknown,Unknown,0,3634
Generic Electric Tabletop Double Hotplate SOLID Cooker,generic,electric,0,2299
Modern Double Electric Hotplate -Cooker,Unknown,electric,0,2900
Sokany Radiant Portable Hot Plate Electric Cooker,sokany,electric,0,5500
Induction cooker double  3500watts Multi-functional Touch Electric Ceramic Cooker,Unknown,electric,0,10125
Eurochef Black burner,eurochef,Unknown,0,2480
nunix 4 burners,nunix,Unknown,0,4499
Lyons BLACK Two Burner GAS Cookerstove WITH Strong Glass Top,Lyons,gas,0,7998
Nunix 2 Banner Glass Top Stove Double Burner,nunix,Unknown,0,3749
Generic Strong Non-leak Meko Gas Burner Strong and durable Non leak Strong regulating knob Does not change color due to burn Can be used on any type of,generic,gas,0,699
Eurochef double plate electric cookerHas efficient energy consumption with automatic switch temperature control,eurochef,electric,0,2325
"31 Sarahtech 5050  standing cooker Oven  Grill Prepare your food in other ways other than direct cooking. Its equipped with a Turnspit Chicken Rotisserie, the oven and grill make this happen f",Unknown,Unknown,0,30375
"Premier 4-Gas Cooker,Auto-Ignition GIFTS",premier,gas,0,13000
2 burner Amaze glass inbuilt hob cooker  It provides even distribution of heat and emits less wasted heat than electric stoves.,amaze,electric,0,7425
gas burner,Unknown,gas,0,750
Table top kitchen single burner Gas Cooker,Unknown,gas,0,2241
Package Details1 x 10000mAh power bank with retail box1 x Charging Cable1 X Use Manual1 X USB light,Unknown,Unknown,0,2399
Electric Single Coiled Burner White As per picture,Unknown,electric,0,1663
KILLMALL BLACK FRIDAY FLASH SALE BEST PRICES ONLY KSH 2799 Two Burner Tabletop Cooker BEST QUALITY BEST IN ENERGY SAVING,Unknown,Unknown,0,2799
Single burner gas stove Cooker It provides even distribution of heat and emits less wasted heat than electric stoves.,Unknown,gas,0,1925
"Two Burners Table Top Gas Cooker Stainless Steel 
Auto Ignition
- Durable
- Saves Energy
- Easy to use
Affordable",Unknown,gas,0,2799
Quality Affordable Eurochef- 31 Table top cooker Gas Cooker Burner Stove,eurochef,gas,0,9999
Jikokoa Xtra Stove   Kitchen  Dining room appliances,jikokoa,Unknown,0,5799
"Amphia Gas Burner And Valve kitchen accessories grills burnersMatchstick ignition No batteries required Stainless steel body, easy to clean Takes up only a minimum kitchen space Stainless steel gas",Unknown,gas,0,499
OFFER Nunix Glass Table Top Double Burner Gas Stove  Pipe  Regulator,nunix,gas,0,4999
Two Burner Gas Table Top Cooker,Unknown,gas,0,4799
Stainless Steel 2 Burner Gas Stove,Unknown,gas,0,3299
Table top infrared 3 burners kitchen table top with termpered glass,Unknown,Unknown,0,5999
Nunix 4 Burner 3 gas 1 electric table top cooker - recommended,nunix,gas,0,6380
Electric kitchen double hot plate.,Unknown,electric,0,3208
Nunix table top auto ignaition 4 gas burner.,nunix,gas,0,5348
Generic Strong Stainless Steel Double Burner Table Top Gas Cooker,generic,gas,0,2990
"Jiko Koa The jiko also allows customers to cook on larger sufurias with new larger pot supports. Reduces charcoal use by 60 percent, and produces 64 percent less smoke. Cook on larger sufurias with new larger pot supports. Increased",jiko koa,Unknown,0,4650
Nunix LT04-02 - 3 Gas Burner  1 electric Table Top Cooker Silver 3  1 Nunix 4 gas burner default,nunix,gas,0,6190
Nunix 4 Burner Table Top Gas Cooker Stove With Electric Hot Plate Silver one size,nunix,gas,0,9800
Single Plate Halogen Induction Electric Cookeringle plate halogen electric induction cooker prepares food faster with the help of its energy-efficient property.,Unknown,electric,0,4650
kitchen Jikokoa Classic Stove - Black,jikokoa,Unknown,0,4188
Roch glass 3-Burner Automatic Gas Cooker,roch,gas,0,4199
Modern Single Flattop Electric Hotplate Cookerburner,Unknown,electric,0,1399
Double Electric Hotplate -Cookerburner,Unknown,electric,0,2389
Single burner gas stove Cooker  Glass Top Infrared Double Burner Gas stove Super Infrared Heater Saving Gas cooker,Unknown,gas,0,1925
HIGH QUALITY Automatic Two  2-Burner Table Top Gas Cooker coated black live star,Unknown,gas,0,3085
Generic Strong Non-leak Meko Gas Burner,generic,gas,0,499
Nunix Auto Ignition Glass Top Infrared Gas Stove Double Burner-2 Burner durable stainless steel body Brass fire cover against high temperature deformation  Low gas consumption Stain resistant,nunix,gas,0,3500
Induction cooker,Unknown,Unknown,0,4399
2 BURNER GAS COOKER,Unknown,gas,0,2399
Nunix 3gas plus One Electric Table Top Cooker,nunix,gas,0,6299
"Glass top Auto Ignition with Japanese piezo Eurochef Table Top Gas Cooker,2 BURNER WITH A STRONG GLASSQuality Performance Quality is designed into the product from its conception.",eurochef,gas,0,3375
Electric coil Cooker,Unknown,electric,0,2300
Double table top electric hot plate cooker,Unknown,electric,0,2599
Table top electric coil cooker,Unknown,electric,0,2299
"ipcone glass cooker Glass top double swirl burner saving 20 gas 
Auto ignition system 
durable stainless steel body
Brass fire cover against high temperature",ipcone,gas,0,3075
Nunix Table Top Double Burner Gas Cooker  Pipe  Regulator  Gas Cookers,nunix,gas,1,2799
2-Burner Table Glass Top Gas Cooker Eurochef mettalic table burner very easy to clean,eurochef,gas,0,2653
Meko Gas Cylinder Cooking Grill,Unknown,gas,0,499
Premier Auto-Ignition  4 Burner Gas Cooker,premier,gas,0,6950
2 Burner Gas Stove - stainless,Unknown,gas,0,3499
Quality 4 Gas Burner Cooker With Stand and Shelves,Unknown,gas,0,9250
Double spiral kitchen hot plate,Unknown,Unknown,0,2999
Table top Nunix kitchen Double Burner Gas Cooker,nunix,gas,0,3657
Table top  Nunix Double Burner kitchen Gas Cooker,nunix,gas,0,3683
Two burner cooker Auto Ignition Durable Saves Energy Easy to use.,Unknown,Unknown,0,2799
3 Burners Glass top Table Stove Gas Cooker,Unknown,gas,0,5100
Quality Sokany Original Single Plate Halogen Induction Electric Cooker,sokany,electric,0,4210
Kerosene Kitchen Cooking Stove Model,Unknown,Unknown,0,2417
Nunix Glass Table Top Gas Stove 2 Burner Double Burners Cooker GC-004,nunix,gas,0,3499
Nunix Auto Ignition 2 Burner Glass Top,nunix,Unknown,0,3957
Veigapro Glass Tampered Table Top Double Burner Gas Cooker Black,veigapro,gas,0,3299
Double electric Coil,Unknown,electric,0,2399
PROMOTIONNunix sc002,nunix,Unknown,0,2910
Single electric Coil,Unknown,electric,0,14999
Electric 7 Pc Egg Cooker Boiler Steamer Poacher,Unknown,electric,0,1499
Metallic 4 Gas  burner cooker- Table top with  Lid,Unknown,gas,0,5799
Legacy Cooker Hob 5 Gas Built-In 60MX 90cm,Unknown,gas,0,34999
Ailyons Glass Table Top Gas Stove 2 Burner Double Burners Cooker,ailyons,gas,0,3399
Nunix Glass Table Top Gas Stove 3 Burner Double Burners Cooker,nunix,gas,0,3499
Single Spiral Electric Cooker Hot Coil,Unknown,electric,0,1099
Eurochef Table Top Gas Stove 2 Burner Double Burner Cooker,eurochef,gas,0,2199
"Nunix Gas Stove Table Top Stainless Steel Double Burner, SS01",nunix,gas,0,2575
Nunix  4 Gas Burner Table Top Cooker,nunix,gas,0,5150
OFFER Xtra Size Largest modern consumer charcoal  Kitchen  Dining room appliances,Unknown,Unknown,0,5700
"Rashnik Gas Burner And Valve kitchen accesories grills burnersMatchstick ignition No batteries required Stainless steel body, easy to clean Takes up only a minimum kitchen space Stainless steel gas",rashnik,gas,0,499
Marwa 30Pcs Stainless Steel Germany Cookware Set kitchen appliances Long lasting stainless steel Dishwasher Safe Easy To Clean Stylish And Durable Comfortable And Smooth Comfortable Handle,Unknown,Unknown,0,28500
Generic Electronic Spark Gas IgniterLighter Gun,generic,gas,0,3500
Jikokoa Classic Stove - Black   medium size Kitchen  Dining room appliances,jikokoa,Unknown,0,4999
OFFER AILYONS Stainless Steel Body Gas Stove Double Burner Silver.  Kitchen  Dining room appliances,ailyons,gas,0,2799
High quality  Premier 2000W Double  Electric Cooker for easy cook at home,premier,electric,0,3750
Gas cooker cover,Unknown,gas,0,1399
Round Charger Plates,Unknown,Unknown,0,1200
Generic Smart Cooker -Single Plate Induction Cooker,generic,Unknown,0,7125
Hot SaleNunix 2 Gas Cooker Double Burner Gas stove,nunix,gas,0,3399
Nunix  Glass Table Top Double Infrared Gas Burner cooker Stove,nunix,gas,0,4599
Quality Single Plate Halogen Induction Electric Cooker    Save Energy and Time,Unknown,electric,0,4999
OFFER Strong Non-leak Meko Gas Burner Kitchen  Dining room appliances,Unknown,gas,1,599
Generic Affordable best Quality Table Top Double Burner Gas Stove Cooker cooks very fast hence saving energy dont be left out order while stock lasts,generic,gas,0,2999
Nunix 3 Burner Stainless Steel Table top Gas Stove Burner Saving Gas cooker,nunix,gas,0,2549
Nunix 3-1 cooker.one electric cooker plate and 3 gas burner,nunix,gas,0,6418
Electric kitchen single hot plate.,Unknown,electric,0,2138
RESTOCKED Nunix TRIPLE BURNER GAS COOKER,nunix,gas,0,5340
Double hotplate,Unknown,Unknown,0,1999
"3G1E table top cooker Nunix Table Top Cooker an affordable, high quality, energy-efficient home appliances",nunix,Unknown,0,6160
Veigapro Table Top Gas Stove 2 Burner Double Burner Cooker,veigapro,gas,0,2199
Nunix Glass Table Top Gas Stove 2 Burner Double Burner Cooker,nunix,gas,0,3599
Stainless Steel Table top 4 Burner Gas Stove- Silver White NA,Unknown,gas,0,3599
Single table top electric coil cooker,Unknown,electric,0,2299
Single table top electric hot plate cooker,Unknown,electric,0,2299
Silvercrest double induction cooker,silvercrest,Unknown,0,8756
2 burner Nunix Infrared gas burner,nunix,gas,0,4656
Nunix 3 burner gas burner GT-004,nunix,gas,0,4656
Nunix Gc004 - Tampered Glass Table Cooker,nunix,Unknown,0,3899
Double hotplates,Unknown,Unknown,0,2555
"AILYONS 2 Gas Burner, Auto Ignition -Glass  Stainless Top Table",ailyons,gas,0,3699
Quality AILYONS 2-Burner Table Top Gas Cooker With STRONG Glass  Infrared,ailyons,gas,0,3150
Jiko okoa energy charcoal saving Big,jiko okoa,Unknown,0,6999
Nunix Kitchen Gas-stove Double Burner Heat Resistance Tampered Glass Top. Black L,nunix,gas,0,3998
"AILYONS GS014-1, 2 Burner Glass Top  Infrared Double Burner Black",ailyons,Unknown,0,3799
Quality Nunix 3 Burner Low Gas Consumption Glass Top Table Infrared Cooker,nunix,gas,0,4999
EUROCHEF Table Top Coil 2 Coil Burner 1000 Watts,eurochef,Unknown,0,2299
1000W Electric Single Spiral Coil Hotplate Cooker,Unknown,electric,0,1550
Quality Nunix 3 Gas  1 Electric Hot Plate table top cooker,nunix,gas,0,6499
Nunix Table Top Gas Cooker SS001 Stainless Steel Free hose pipe 6kg Gas regulatorGas tighteners,nunix,gas,1,2750
Nunix Gas Cooker,nunix,gas,0,2699
Pressure cooker silicon kitchen spare part gasket,Unknown,gas,0,1319
Ramtoms table top single burner with one year WARRNTY,ramtoms,Unknown,0,7839
AILYONS QUALITY Countertop Glass Two Burner Cooker-Auto Ignition,ailyons,Unknown,0,4199
Nunix Infraredlow Gas Consumption Gas Cooker With 2 Burner,nunix,gas,0,5450
Ramtons RG538 - Double Burner Gas Cooker - Silver,ramtons,gas,0,5999
Original Ceramic top Ramtons table top kitchen double burner,ramtons,Unknown,0,14729
Stainless steel Table top Ramtons 2 Burners,ramtons,Unknown,0,6999
Double hot plate cooker  free spiral hot plate White as picture,Unknown,Unknown,0,3300
3 plus 1 table top gas burner boko,boko,gas,0,5800
"Eurochef Table Top Gas Cooker,2 BURNER  Metallic",eurochef,gas,0,3287
"Eurochef Single coil electric cooker High Quality
Non-stick Coating 
Power1000W
Over heat Protection",eurochef,electric,0,1230
Rashnik Two Gas Burner Cooker- Silver,rashnik,gas,0,2999
Imduction cooker double  3500watts made of any heat-resistant material for cooking and heating food ,Unknown,Unknown,0,10125
"full glass burner Low gas consumptionExquisite finish
Stain resistant
PortablePortable",Unknown,gas,0,3000
4 gas  ocean table top gas burner,Unknown,gas,0,4000
Electric kitchen double hot coil,Unknown,electric,0,3578
Steel cooker Nunix Two Burners Stainless Steel Table Top Gas Cooker,nunix,gas,0,2635
3 plus 1 nunnix table gas burner  gas cooker,Unknown,gas,0,5564
Original Heavy Stainless steel Ramtons table top double burner with one year,ramtons,Unknown,0,10800
Double electric kitchen hot plate,Unknown,electric,0,2849
Eurochef Two Burner Glass Table Top Gas Cooker,eurochef,gas,0,2900
Gas Stove Table Top Cooker With 2-Burners,Unknown,gas,0,2999
ELECTRIC 2 BURNER HOT PLATE,Unknown,electric,0,3888
"Sunny Gas Burner And Valvekitchen accessories grillsburners Matchstick ignition No batteries required Stainless steel body, easy to clean Takes up only a minimum kitchen space Stainless steel gas bur",Unknown,gas,0,477
AILYONS Stainless Steel Body Gas Stove Double Burner Silver.,ailyons,gas,0,3185
"Nunix Glass Top 2 Burner Gas Stove  1.5m Pipe,6kg RegulatorClips",nunix,gas,0,4500
Nunix Two Burner Gas Table Top Cooker GG PRO-004,nunix,gas,0,3799
Nunix Stainless Steel Double Burners Cable  Regulator Tightener 13KG REGULATOR. Gas Cooker,nunix,gas,0,3699
kitchen Jikokoa,jikokoa,Unknown,0,4200
Nunix Glass Table Top Double Burner Gas,nunix,gas,0,3957
Nunix LTO4-01 4 Burner Gas Stove Cooker,nunix,gas,0,4299
Nunix Table Top 3 GAS Burner PLUS 1 Electric HOTPLATE,nunix,gas,0,6099
Heavy duty Automatic kitchen Ramtons Double Burner Gas Cooker,ramtons,gas,0,9742
